tokens,labels,source
"['आज', 'इसकी', '17', 'नियमित', 'पीठ', 'हैं', ',', 'जिनमें', 'से', '15', 'उच्च', 'न्यायलयों', 'के', 'मुख्य', 'स्थान', 'पर', 'हैं', 'और', 'शेष', 'दो', 'जयपुर', 'और', 'लखनऊ', 'में', 'हैं', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'O', 'O']",naamapadam_hi
"['भारतीय', 'कृषि', 'अनुसंधान', 'परिषद', '(', 'आईसीएआर', ')', 'कृषि', 'एवं', 'किसान', 'कल्याण', 'मंत्रालय', ',', 'भारत', 'सरकार', 'के', 'तहत', 'आने', 'वाले', 'कृषि', 'अनुसंधान', 'और', 'शिक्षा', 'विभाग', '(', 'डीएआरई', ')', 'के', 'अंतर्गत', 'आने', 'वाला', 'स्वायत्त', 'संस्थान', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मेरा', 'नाम', 'अमित', 'है', 'और', 'मेरा', 'ईमेल', 'pooja.office@gmail.com', 'है']","['O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O']",synthetic_hi
"['नीलामी', 'हेतु', 'प्रतिस्पर्धी', 'और', 'अप्रतिस्पर्धी', 'दोनों', 'बोलियां', 'भारतीय', 'रिजर्व', 'बैंक', 'की', 'कोर', 'बैंकिंग', 'सोल्यूशन', '(', 'ई', '-', 'कुबेर', ')', 'प्रणाली', 'पर', 'इलेक्ट्रॉनिक', 'प्रपत्र', 'में', '24', 'दिसंबर', ',', '2020', 'को', 'प्रस्तुत', 'की', 'जानी', 'चाहिए']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['यहां', 'उन्होंने', 'कहा', ',', 'भारत', 'में', 'विचारधारा', 'की', 'जंग', 'चल', 'रही', 'है', '.']","['O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['इसका', 'आयोजन', 'हिरोशिमा', 'तथा', 'नागासाकी', 'में', 'हुए', 'परमाणु', 'विस्फोट', 'की', 'स्मृति', 'में', 'किया', 'गया', 'था', '।']","['O', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['कश्मीर', 'मुद्दे', 'को', 'हल', 'करने', 'में', 'भारत', 'की', 'राजनीतिक', 'विफलता', 'के', 'कई', 'कारण', 'हैं', '.']","['B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['वह', 'बहुत', 'ही', 'निस्वार्थी', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['उन्होंने', 'खुले', 'तौर', 'पर', 'यह', 'भी', 'स्वीकार', 'किया', 'है', 'कि', 'उन्हें', ""'"", 'युद्ध', ""'"", 'पर', 'बोलने', 'के', 'लिए', 'पाकिस्तान', 'सेना', 'द्वारा', 'नियुक्त', 'किया', 'गया', 'था', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['इस', 'बारे', 'में', 'उत्तर', 'प्रदेश', 'सरकार', 'को', 'एक', 'प्रस्ताव', 'भेजा', 'गया', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['होम्स', 'बताते', 'हैं', 'कि', 'दुनिया', 'भर', 'का', '90', 'प्रतिशत', 'डाटा', 'पिछले', 'पांच', 'साल', 'में', 'तैयार', 'किया', 'गया', 'है', '।']","['B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['रियो', 'पैरालिम्पिक्स', '-', 'भारत', 'ने', 'अब', 'तक', 'के', 'सर्वाधिक', '4', 'पदक', 'जीते', '(', '2', 'स्वर्ण', ',', '1', 'रजत', 'और', '1', 'कांस्य', 'सभी', 'एथलेटिक्स', ')', '।']","['O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['सिर्फ', 'भारत', 'से', 'है', '।']","['O', 'B-ADDRESS', 'O', 'O', 'O']",naamapadam_hi
"['भाजपा', 'की', 'सहयोगी', 'शिवसेना', 'के', 'इन', 'दावों', 'के', 'बीच', 'कि', 'पार्टी', 'चुनावी', 'राज्य', 'महाराष्ट्र', 'में', 'अपना', 'मुख्यमंत्री', 'बनाने', 'के', 'लिए', 'काम', 'करेगी', ',', 'शाह', 'ने', 'कहा', 'कि', 'भगवा', 'गठबंधन', 'देवेंद्र', 'फडणवीस', 'के', 'नेतृत्व', 'में', 'चुनाव', 'लड़', 'रहा', 'है', 'और', 'वह', 'फिर', 'से', 'राज्य', 'सरकार', 'के', 'मुखिया', 'होंगे', '।']","['O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['ट्रेडमार्क', 'रजिस्ट्री', '(', 'टीएमआर', ')', ',', 'और']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['नागर', 'विमानन', 'मंत्री', 'द्वारा', 'गठित', 'की', 'गई', 'तीन', 'सदस्यीय', 'समिति', 'के', 'मार्च', '2012', 'के', 'प्रथम', 'सप्ताह', 'में', 'अपनी', 'रिपोर्ट', 'देने', 'के', 'बाद', 'न्यायमूर्ति', 'धर्माधिकारी', 'समिति', 'रिपोर्ट', 'की', 'सिफारिशें', 'लागू', 'होंगी', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['प्यूज़ो', 'कम्पनी', 'और', 'परिवार', ',', 'मूल', 'रूप', 'से', 'सोचो', ',', 'फ्रांस', 'से', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O']",naamapadam_hi
"['इनके', 'अलावा', 'बॉलीवुड', 'अभिनेता', 'रणदीप', 'हुड्डा', ',', 'निर्देशक', 'सुभाष', 'घई', ',', 'प्ले', 'बैक', 'सिंगर', 'सोनू', 'निगम', 'भी', 'सम्मेलन', 'में', 'शिरकत', 'करेंगे', '।']","['O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['घायलों', 'को', 'सिविल', 'अस्पताल', 'में', 'दाखिल', 'करवाया', 'गया', 'है', '।']","['O', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['कर्नाटक', 'में', 'कांग्रेस', 'को', '3', ',', 'बीजेपी', 'को', 'एक', 'सीट', 'मिली']","['B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['फरीदाबाद', ',', '6', 'मई', '(', 'हप्र', ')']","['B-ADDRESS', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O']",naamapadam_hi
"['पुनर्गठन', 'अधिनियम', 'राज्य', 'सभा', 'में', 'नव', 'गठित', 'राज्यों', 'के', 'प्रतिनिधित्व', 'का', 'भी', 'उपबंध', 'करता', 'है', 'और', 'इस', 'आश्य', 'के', 'लिए', 'संविधान', 'की', 'अनुसूची', '4', 'का', 'संशोधन', 'करता', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['आरोपी', 'वारदात', 'को', 'अंजाम', 'देकर', 'मौके', 'से', 'भाग', 'गया', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['पूर्वोत्तर', 'राज्य', 'के', 'मुख्यमंत्री', 'के', 'तौर', 'पर', 'रियो', 'का', 'यह', 'चौथा', 'कार्यकाल', 'है', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मोणीया', '(', 'Moniya', ')', 'भारत', 'के', 'गुजरात', 'राज्य', 'के', 'जूनागढ़', 'ज़िले', 'की', 'विसावदर', 'तालुका', 'में', 'स्थित', 'एक', 'गाँव', 'है', '।']","['B-ADDRESS', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['द', 'गार्जियन', 'के', 'अनुसार', ',', 'डेविस', 'को', 'लिखे', 'अपने', 'पत्र', 'में', 'चर्च', 'ऑफ़', 'साइंटोलॉजी', 'ने', 'अभी', 'तक', 'हागिस', 'के', 'बयानों', 'का', 'सार्वजनिक', 'रूप', 'से', 'जवाब', 'नहीं', 'दिया', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['फिल्म', 'बॉक्स', 'ऑफिस', 'पर', 'बुरी', 'तरह', 'पिट', 'गई', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['नीरव', 'मोदी', 'और', 'मेहुल', 'चौकसी', 'कांड']","['B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O']",naamapadam_hi
"['इस', 'अवसर', 'पर', 'केआईओसीएल', 'के', 'मुख्य', 'प्रबंध', 'निदेशक', 'श्री', 'के', '.', 'रंगनाथ', 'भी', 'उपस्थित', 'थें', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O']",naamapadam_hi
"['जम्मू', '-', 'कश्मीर', 'प्रशासन', 'ने', 'मीरवाइज', 'उमर', 'फारुक', 'समेत', 'पांच', 'अलगाववादी', 'नेताओं', 'की', 'सुरक्षा', 'वापस', 'ले', 'ली', 'है', '.']","['B-ADDRESS', 'I-ADDRESS', 'I-ADDRESS', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['दिलचस्प', 'है', 'कि', 'राज्य', 'सरकार', 'के', 'इस', 'विरोध', 'का', 'नेतृत्व', 'पूर्व', 'मुख्यमंत्री', 'पृथ्वीराज', 'चव्हाण', ',', 'पूर्व', 'उप', '-', 'मुख्यमंत्री', 'अजित', 'पवार', ',', 'महाराष्टï्र', 'विधान', 'परिषद', 'के', 'पूर्व', 'चेयरमैन', 'शिवाजीराव', 'देशमुख', ',', 'महाराष्टï', 'विधान', 'सभा', 'के', 'पूर्व', 'स्पीकर', 'दिलीप', 'वालसे', 'पाटिल', 'और', 'अन्य', 'विधायक', 'कर', 'रहे', 'थे', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['नवंबर', '2016', 'में', 'लिम्पोपो', 'प्रांतीय', 'शिखर', 'सम्मेलन', 'में', 'बोलते', 'हुए', ',', 'रामफोसा', 'ने', 'कहा', 'कि', 'भ्रष्टाचार', 'देश', 'की', 'बीमार', 'अर्थव्यवस्था', 'का', 'मूल', 'था', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['उन्हें', 'पंजाब', 'प्रांत', 'के', 'गुजरांवाला', 'स्थित', 'केन्द्रीय', 'कारागार', 'भेजा', 'गया', 'है', '।']","['O', 'B-ADDRESS', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मीरा', 'रोड', 'पुलिस', 'स्टेशन', 'में', 'एक्सिडेंटल', 'डेथ', 'रिपोर्ट', '(', 'एडीआर', ')', 'का', 'मामला', 'दर्ज', 'कर', 'लिया', 'गया', 'है', '।']","['B-ADDRESS', 'I-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['इस', 'मंदिर', 'के', 'मुख्य', 'आकर्षण', 'श्री', 'राधिकाजी', 'और', 'गोवर्धननाथजी', 'की', 'मूर्ति', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O']",naamapadam_hi
"['यह', 'अभ्यास', 'बिम्सटेक', 'के', 'सदस्य', 'देशों', 'के', 'लिए', 'आपदा', 'जोखिम', 'कटौती', '(', 'डीआरआर', ')', ',', 'आपदा', 'प्रबंधन', 'में', 'क्षेत्रीय', 'प्रतिक्रिया', 'और', 'समन्वय', 'को', 'मजबूत', 'करने', 'की', 'दिशा', 'में', 'एक', 'उपयोगी', 'मंच', 'साबित', 'होगा']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मैंने', 'बॉम्बे', 'में', 'अपना', 'करिअर', 'शुरू', 'किया', 'था', ',', 'हालांकि', 'इससे', 'पहले', 'मैं', 'बैंगलोर', 'में', 'पढ़', 'रहा', 'था']","['O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O']",naamapadam_hi
"['उकुर्म्ही', 'में', 'भारत', 'के', 'बिहार', 'राज्य', 'के', 'अन्तर्गत', 'मगध', 'मण्डल', 'के', 'औरंगाबाद', 'जिले', 'का', 'एक', 'गाँव', 'है', '।']","['B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['उपराष्ट्रपति', 'ने', 'कहा', 'कि', 'भारत', 'और', 'जाम्बिया', 'अपनी', 'जनता', 'के', 'परस्पर', 'लाभ', 'और', 'समृद्धि', 'के', 'लिए', 'मिलकर', 'काम', 'कर', 'रहे', 'हैं', '।']","['O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['सीएम', 'मनोहर', 'पर्रिकर', 'को', 'गोवा', 'मेडिकल', 'कॉलेज', 'में', 'गैस्ट्रोइन्टेस्टाइनल', 'एन्डॉस्कॉपी', 'के', 'लिए', 'भर्ती', 'कराया', 'गया', 'है', '।']","['O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मेरा', 'नाम', 'पूजा', 'है', 'और', 'मेरा', 'मोबाइल', 'नंबर', '9988776655', 'है']","['O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'B-PHONE_NUM', 'O']",synthetic_hi
"['महेश', 'शर्मा', ',', 'श्री', 'यूरी', 'अफानसियेव', 'तथा', 'अन्य', 'भी', 'उपस्थित', 'थे', '।']","['B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
